topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,source_ignore,degree_topic,tfidf
Chemical Engineering,Bachelor,Chemical Engineering,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06036111713131076
Chemical Engineering,Bachelor,Instructional Design,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.04137869508433345
Chemical Engineering,Bachelor,Chemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.047970572261726456
Chemical Engineering,Bachelor,Equations,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.0428921191076874
Chemical Engineering,Bachelor,Calculations,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.03643295752041096
Chemical Engineering,Bachelor,Quantum,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.03966578917782099
Chemical Engineering,Bachelor,Biotechnology,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.04137869508433345
Chemical Engineering,Bachelor,Inorganic Chemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.07413612098898024
Chemical Engineering,Bachelor,Organic Chemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06428182603226093
Chemical Engineering,Bachelor,Knowledge of Mathematics,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.031623230641732086
Chemical Engineering,Bachelor,Physical Chemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.061565932639560804
Chemical Engineering,Bachelor,Optics and Eyewear,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.04032945559111431
Chemical Engineering,Bachelor,Ligand,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06428182603226093
Chemical Engineering,Bachelor,Redox,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06754424381158723
Chemical Engineering,Bachelor,Laboratory Techniques,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.048521729094460675
Chemical Engineering,Bachelor,Organic Synthesis,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.07710022637103009
Chemical Engineering,Bachelor,Vibrations,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06428182603226093
Chemical Engineering,Bachelor,Ordinary Differential Equations (Differential Calculus),,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.05539635373782523
Chemical Engineering,Bachelor,Partial Differential Equation,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.05539635373782523
Chemical Engineering,Bachelor,Electrophoresis,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.07413612098898024
Chemical Engineering,Bachelor,Particle Size Analysis,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.08540500945493555
Chemical Engineering,Bachelor,Particle Physics,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.049683478168238905
Chemical Engineering,Bachelor,Measurement and Metrology,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.03966578917782099
Chemical Engineering,Bachelor,Mechanical Systems,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06036111713131076
Chemical Engineering,Bachelor,AngularJS,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.05301293756630561
Chemical Engineering,Bachelor,Spectroscopy,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.05229025994663876
Chemical Engineering,Bachelor,Infrared Technology,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.057204612231497004
Chemical Engineering,Bachelor,Biochemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.05029704417360549
Chemical Engineering,Bachelor,Enzymes,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06428182603226093
Chemical Engineering,Bachelor,RNA Sequencing,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.057204612231497004
Chemical Engineering,Bachelor,Algebra,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.0509346776437763
Chemical Engineering,Bachelor,Chemical Process,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06286723252302494
Chemical Engineering,Bachelor,Knowledge of Engineering,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.039343846588148684
Chemical Engineering,Bachelor,Flowcharts,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06754424381158723
Chemical Engineering,Bachelor,General Chemistry,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06754424381158723
Chemical Engineering,Bachelor,Mass Balance,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06945910970041794
Chemical Engineering,Bachelor,Physics,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.03396496071475567
Chemical Engineering,Bachelor,Microsoft PowerPoint,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.04250035148796243
Chemical Engineering,Bachelor,Scheduling,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.03697492668999804
Chemical Engineering,Bachelor,Heat Transfer,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.06754424381158723
Chemical Engineering,Bachelor,Heat Exchanger,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.07710022637103009
Chemical Engineering,Bachelor,Mass Transfer,,11,Bachelor Cycle - Chemistry and Chemical Engineering - EPFL,Chemical Engineering,0.07163000559726607
Chemical Engineering,Master,Molecular Biology,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.04412746527186993
Chemical Engineering,Master,Biology,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.029230805010571438
Chemical Engineering,Master,Chemical Reaction Engineering,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.06286723252302494
Chemical Engineering,Master,Economy,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.02213347045289994
Chemical Engineering,Master,Desktop Virtualization,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.046921332768507316
Chemical Engineering,Master,Execution of Experiments,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.030109806618378133
Chemical Engineering,Master,Protein,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.057204612231497004
Chemical Engineering,Master,Sustainability,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.03515217192295728
Chemical Engineering,Master,Raw Materials,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.03753558809447691
Chemical Engineering,Master,Program Evaluations,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.047970572261726456
Chemical Engineering,Master,Risk Analysis,,11,Master Cycle - Chemical Engineering and Biotechnology - EPFL,Chemical Engineering,0.03966578917782099
