topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,source_ignore,degree_topic,tfidf
Civil engineering,Bachelor,Control Communications,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.056108402140832334
Civil engineering,Bachelor,Dynamical Systems,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04051862999034598
Civil engineering,Bachelor,Performance Management,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04445834153367696
Civil engineering,Bachelor,Environmental Monitoring,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06062739501922895
Civil engineering,Bachelor,Frequency Domain,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Bachelor,Intelligent Systems,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.042850159647970704
Civil engineering,Bachelor,Sensor Systems,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Bachelor,Resource Constraints,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Bachelor,Robotics Design and Production,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.03611740062719255
Civil engineering,Bachelor,Software Requirements Analysis,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06062739501922895
Civil engineering,Bachelor,PIC Microcontroller,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.05268621074911223
Civil engineering,Bachelor,Sensors,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.040955292816945904
Civil engineering,Bachelor,Actuators,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.047624842725882195
Civil engineering,Bachelor,Design Control,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.053737834158324005
Civil engineering,Bachelor,Microsoft Basic Data Partition,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.05079134391808743
Civil engineering,Bachelor,Building Design,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Bachelor,Green Building,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Bachelor,Health Risks,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Bachelor,Linear Programming,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04564156176369704
Civil engineering,Bachelor,Optimization Algorithms,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.045037622868742605
Civil engineering,Bachelor,Simplex Dental Software,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.056108402140832334
Civil engineering,Bachelor,Microstructure,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.05895600402168083
Civil engineering,Bachelor,Construction Plant Operation,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06729694492816524
Civil engineering,Bachelor,Creation of Textures,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04627235103969081
Civil engineering,Bachelor,Steel Design,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Bachelor,Shear (Sheet Metal),,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Bachelor,Global Positioning Systems (GPS),,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.05487367396988413
Civil engineering,Bachelor,Moodle,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04390178305718249
Civil engineering,Bachelor,Artificial Neural Networks,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.036762530907080516
Civil engineering,Bachelor,Linear Regression,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.03889509880931348
Civil engineering,Bachelor,Logistic Regression,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.03968365845576547
Civil engineering,Bachelor,Support Vector Machine,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.04564156176369704
Civil engineering,Bachelor,Supervised Learning,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.041405820248601434
Civil engineering,Bachelor,Transfer Learning,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.056108402140832334
Civil engineering,Bachelor,Random Forest,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.07454577617216716
Civil engineering,Bachelor,Deep Learning,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.036762530907080516
Civil engineering,Bachelor,Naive Bayes,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.06252226185025375
Civil engineering,Bachelor,Unsupervised Learning,,77,Bachelor Cycle - Civil Engineering - EPFL,Civil engineering,0.03743839302820685
Civil engineering,Master,Building Codes,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Simulation Software,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.053737834158324005
Civil engineering,Master,Iso Standards,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Network Analysis,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.051707172777678896
Civil engineering,Master,Conflict Resolution,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.03889509880931348
Civil engineering,Master,Traffic Analysis,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Road Traffic Controls,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
Civil engineering,Master,Experimental Data,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.040955292816945904
Civil engineering,Master,Laboratory Tests,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Batteries,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.04993105494209806
Civil engineering,Master,Cognition Processing,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.043366231871194476
Civil engineering,Master,Design Elements and Principles,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.041405820248601434
Civil engineering,Master,Articulation,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.06470972507102564
Civil engineering,Master,Structures of Concrete,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Bulletins,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.080299497221512
Civil engineering,Master,Building Cladding,,77,Master Cycle - Civil Engineering - EPFL,Civil engineering,0.07046344612037048
