topic,degree_level,related_skill,is_degree_related_to_skill,cluster_ignore,source_ignore,degree_topic,tfidf
Sustainable Management Technology,Master,Algebra,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07466700596642976
Sustainable Management Technology,Master,Data Visualization,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.058629012754461966
Sustainable Management Technology,Master,Causal Inference,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.0868412910853549
Sustainable Management Technology,Master,Educational Technologies,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.0756398988231915
Sustainable Management Technology,Master,Data Modeling,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.09025175130932823
Sustainable Management Technology,Master,Game Theory,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.078822294479371
Sustainable Management Technology,Master,Strategies of Pricing,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07998508926092239
Sustainable Management Technology,Master,Public Policies,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.078822294479371
Sustainable Management Technology,Master,Knowledge of Socioeconomics,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.0812075400572612
Sustainable Management Technology,Master,Economic Development,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07466700596642976
Sustainable Management Technology,Master,Social Entrepreneurship,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10867884993650355
Sustainable Management Technology,Master,Generation of Ideas,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.09650456481757842
Sustainable Management Technology,Master,Business Ethics,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10182264811207105
Sustainable Management Technology,Master,Microsoft PowerPoint,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.06230281892271498
Sustainable Management Technology,Master,Intellectual Property Laws,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.078822294479371
Sustainable Management Technology,Master,Tax Management,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10867884993650355
Sustainable Management Technology,Master,Tax Laws,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10867884993650355
Sustainable Management Technology,Master,Contract Law,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.11302404037423446
Sustainable Management Technology,Master,Data Protection,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.06733885673060833
Sustainable Management Technology,Master,Medical Emergencies,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.082496100647624
Sustainable Management Technology,Master,Marketing Mix,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.1348615992253831
Sustainable Management Technology,Master,Business Analysis,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.09423307871803731
Sustainable Management Technology,Master,Conceptual Framework,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10500504376825055
Sustainable Management Technology,Master,Design Thinking,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07032181552869887
Sustainable Management Technology,Master,Digitization,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07998508926092239
Sustainable Management Technology,Master,Execution of Experiments,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.04413906623981932
Sustainable Management Technology,Master,Market Research,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07196609265493849
Sustainable Management Technology,Master,Market Data,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.11302404037423446
Sustainable Management Technology,Master,Technology Strategies,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10500504376825055
Sustainable Management Technology,Master,Structural Engineering,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.09215937437984753
Sustainable Management Technology,Master,Accounting,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.06733885673060833
Sustainable Management Technology,Master,Asset Allocation,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.12519832549315957
Sustainable Management Technology,Master,Asset Classes,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.1348615992253831
Sustainable Management Technology,Master,Corporate Finance,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07196609265493849
Sustainable Management Technology,Master,ESG Criteria,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.1348615992253831
Sustainable Management Technology,Master,Optics and Eyewear,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.059120423266535466
Sustainable Management Technology,Master,Psychology,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.052264221442102965
Sustainable Management Technology,Master,Business Partnerships,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.08530317255541502
Sustainable Management Technology,Master,Negotiation Skills,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.05675883284241228
Sustainable Management Technology,Master,Strategic Alliances,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10182264811207105
Sustainable Management Technology,Master,Ecosystems,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.08385833228726436
Sustainable Management Technology,Master,Project Management,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.05189471690152356
Sustainable Management Technology,Master,Technical Management,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.1348615992253831
Sustainable Management Technology,Master,Development Planning,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.10867884993650355
Sustainable Management Technology,Master,Knowledge of Dynamics of Groups,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.09215937437984753
Sustainable Management Technology,Master,Leadership Development,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.1348615992253831
Sustainable Management Technology,Master,Feedback Management,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.06597662509096798
Sustainable Management Technology,Master,Content Management,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.07283282691540048
Sustainable Management Technology,Master,Leadership Styles,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.08848556821159452
Sustainable Management Technology,Master,Mentoring,,274,Master Cycle - Sustainable Management and Technology - EPFL,Sustainable Management Technology,0.05263954519049145
